Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,133.119995,133.119995,131.779999,132.429993,132.429993,183300
2020-09-01,131.800003,132.460007,131.089996,132.300003,132.300003,143900
2020-09-02,131.690002,132.619995,131.570007,132.520004,132.520004,123000
2020-09-03,131.619995,131.949997,129.589996,129.949997,129.949997,173300
2020-09-04,133.000000,133.750000,130.929993,133.169998,133.169998,203000
2020-09-08,131.000000,132.100006,130.600006,131.229996,131.229996,227300
2020-09-09,130.320007,131.470001,130.320007,131.130005,131.130005,179900
2020-09-10,130.460007,131.350006,130.050003,130.179993,130.179993,133700
2020-09-11,131.130005,131.600006,130.539993,131.339996,131.339996,155800
2020-09-14,133.899994,134.350006,133.429993,133.770004,133.770004,193000
2020-09-15,134.479996,134.779999,133.910004,134.029999,134.029999,100900
2020-09-16,134.550003,134.759995,134.009995,134.029999,134.029999,125800
2020-09-17,133.800003,135.419998,133.559998,135.000000,135.000000,132400
2020-09-18,134.479996,135.309998,134.250000,134.250000,134.250000,128000
2020-09-21,132.300003,132.300003,130.210007,131.220001,131.220001,306300
2020-09-22,131.410004,132.300003,131.169998,132.250000,132.250000,144600
2020-09-23,134.520004,135.160004,133.190002,133.289993,133.289993,199100
2020-09-24,131.380005,132.690002,130.910004,131.850006,131.850006,199500
2020-09-25,132.600006,133.119995,132.000000,132.970001,132.970001,189300
2020-09-28,135.039993,136.309998,135.039993,136.009995,136.009995,219000
2020-09-29,135.070007,135.750000,134.190002,134.250000,134.250000,136500
2020-09-30,132.649994,133.259995,132.119995,132.440002,132.440002,155900
2020-10-01,132.630005,132.830002,132.020004,132.429993,132.429993,130800
2020-10-02,130.979996,132.130005,130.880005,131.729996,131.729996,98800
2020-10-05,131.479996,132.179993,131.250000,132.100006,132.100006,236200
2020-10-06,131.929993,132.630005,131.160004,131.259995,131.259995,256600
2020-10-07,132.679993,132.679993,132.009995,132.429993,132.429993,115900
2020-10-08,132.929993,133.139999,132.470001,132.949997,132.949997,99300
2020-10-09,132.220001,132.360001,131.970001,132.080002,132.080002,107800
2020-10-12,132.000000,132.220001,131.619995,131.800003,131.800003,144400
2020-10-13,132.839996,133.130005,132.419998,132.649994,132.649994,104600
2020-10-14,131.639999,131.970001,131.309998,131.529999,131.529999,105100
2020-10-15,130.639999,131.220001,130.380005,131.169998,131.169998,123000
2020-10-16,130.649994,131.710007,130.589996,130.639999,130.639999,144400
2020-10-19,131.789993,131.789993,130.619995,130.880005,130.880005,106800
2020-10-20,130.880005,131.779999,130.660004,131.309998,131.309998,138300
2020-10-21,133.000000,133.789993,132.860001,133.139999,133.139999,162900
2020-10-22,133.389999,133.559998,132.649994,133.419998,133.419998,70800
2020-10-23,133.820007,133.820007,132.800003,133.279999,133.279999,59900
2020-10-26,133.119995,133.360001,132.360001,132.850006,132.850006,142000
2020-10-27,133.039993,133.039993,132.259995,132.460007,132.460007,144800
2020-10-28,131.130005,131.210007,129.279999,130.070007,130.070007,229500
2020-10-29,131.929993,132.350006,130.410004,131.350006,131.350006,140600
2020-10-30,130.880005,131.520004,130.539993,131.289993,131.289993,116000
2020-11-02,133.059998,133.649994,132.660004,133.240005,133.240005,146200
2020-11-03,134.460007,136.820007,134.460007,135.869995,135.869995,147600
2020-11-04,134.729996,134.910004,134.009995,134.160004,134.160004,185100
2020-11-05,135.860001,137.399994,135.550003,137.070007,137.070007,155900
2020-11-06,136.699997,138.199997,136.110001,137.199997,137.199997,165100
2020-11-09,140.300003,141.710007,139.639999,139.639999,139.639999,245600
2020-11-10,139.699997,141.479996,139.639999,139.940002,139.940002,217800
2020-11-11,142.710007,143.320007,142.119995,142.479996,142.479996,176000
2020-11-12,141.330002,141.330002,139.600006,139.690002,139.690002,99500
2020-11-13,140.289993,141.850006,140.139999,141.619995,141.619995,136200
2020-11-16,143.389999,144.649994,143.369995,144.110001,144.110001,130200
2020-11-17,142.820007,143.479996,142.059998,142.740005,142.740005,150100
2020-11-18,141.850006,143.160004,141.270004,141.830002,141.830002,228600
2020-11-19,140.699997,141.080002,140.130005,140.919998,140.919998,140000
2020-11-20,142.300003,143.039993,142.070007,142.130005,142.130005,113000
2020-11-23,143.750000,143.960007,143.220001,143.259995,143.259995,238000
2020-11-24,143.899994,144.529999,143.179993,143.839996,143.839996,188300
2020-11-25,140.970001,141.539993,140.029999,141.309998,141.309998,231400
2020-11-27,140.100006,141.160004,140.039993,140.160004,140.160004,77300
2020-11-30,135.919998,138.500000,134.449997,134.460007,134.460007,355200
2020-12-01,135.600006,136.460007,135.179993,136.139999,136.139999,289200
2020-12-02,136.050003,136.710007,135.770004,136.339996,136.339996,197900
2020-12-03,137.770004,138.160004,136.750000,136.850006,136.850006,171500
2020-12-04,137.899994,138.850006,137.750000,138.279999,138.279999,137800
2020-12-07,138.600006,138.820007,137.699997,138.149994,138.149994,150100
2020-12-08,138.320007,138.979996,138.100006,138.740005,138.740005,130700
2020-12-09,140.940002,142.500000,139.669998,140.880005,140.880005,190300
2020-12-10,142.759995,143.190002,141.899994,143.070007,143.070007,319900
2020-12-11,149.619995,151.740005,149.039993,151.000000,151.000000,708800
2020-12-14,154.000000,154.899994,153.470001,153.580002,153.580002,494700
2020-12-15,153.470001,153.470001,151.899994,152.850006,152.850006,285300
2020-12-16,154.160004,155.479996,153.000000,155.089996,155.089996,266100
2020-12-17,156.119995,156.300003,154.539993,154.639999,154.639999,222100
2020-12-18,153.750000,154.070007,152.839996,153.770004,153.770004,327300
2020-12-21,150.399994,151.770004,149.389999,151.770004,151.770004,257100
2020-12-22,151.449997,151.750000,150.220001,150.770004,150.770004,181800
2020-12-23,150.639999,151.350006,150.199997,151.160004,151.160004,317900
2020-12-24,150.179993,151.130005,150.179993,150.470001,150.470001,150200
2020-12-28,153.100006,153.419998,152.229996,152.600006,152.600006,215600
2020-12-29,155.000000,155.199997,152.899994,153.339996,153.339996,265100
