Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,17.759001,18.840000,16.200001,16.299999,16.299999,18322700
2020-09-01,17.080000,18.459999,16.700001,18.290001,18.290001,18119400
2020-09-02,19.379999,19.680000,17.200001,17.870001,17.870001,18415000
2020-09-03,17.174000,17.600000,16.260000,16.910000,16.910000,10210100
2020-09-04,17.080000,17.900000,16.040001,16.830000,16.830000,11650600
2020-09-08,16.000000,16.350000,15.240000,15.790000,15.790000,11067600
2020-09-09,16.410000,16.950001,15.790000,15.800000,15.800000,9115600
2020-09-10,16.170000,16.730000,15.860000,16.049999,16.049999,5893400
2020-09-11,16.190001,16.700001,16.049999,16.209999,16.209999,3915000
2020-09-14,16.600000,17.709999,16.311001,17.469999,17.469999,6429200
2020-09-15,17.660000,18.750000,17.650000,18.190001,18.190001,9376700
2020-09-16,18.200001,18.430000,17.421000,17.520000,17.520000,5713800
2020-09-17,16.740000,17.650000,16.700001,17.260000,17.260000,3141300
2020-09-18,17.570000,17.680000,16.570000,17.030001,17.030001,3817500
2020-09-21,16.500000,16.870001,16.000000,16.430000,16.430000,4288700
2020-09-22,16.559999,17.180000,16.420000,16.740000,16.740000,3043400
2020-09-23,16.750000,16.750000,15.610000,15.680000,15.680000,6602000
2020-09-24,15.500000,15.970000,15.020000,15.090000,15.090000,6846800
2020-09-25,15.350000,16.070000,15.230000,15.800000,15.800000,3636800
2020-09-28,16.190001,16.209999,15.740000,16.080000,16.080000,4720500
2020-09-29,16.080000,17.160000,16.000000,17.030001,17.030001,6037800
2020-09-30,17.620001,18.240000,17.090000,17.389999,17.389999,7620300
2020-10-01,17.760000,17.780001,16.549999,16.799999,16.799999,5425600
2020-10-02,16.250000,18.000000,16.200001,16.920000,16.920000,8396700
2020-10-05,17.420000,18.129999,17.150000,17.520000,17.520000,8143900
2020-10-06,17.719999,18.230000,17.250000,17.350000,17.350000,5659300
2020-10-07,17.600000,18.080000,17.410000,17.770000,17.770000,3100700
2020-10-08,17.980000,18.280001,17.719999,17.930000,17.930000,3228500
2020-10-09,18.030001,18.360001,17.500000,17.600000,17.600000,3833100
2020-10-12,18.059999,19.340000,17.610001,19.160000,19.160000,13995300
2020-10-13,18.809999,19.730000,18.530001,19.430000,19.430000,7894100
2020-10-14,20.167000,21.860001,20.059999,20.780001,20.780001,16666800
2020-10-15,20.350000,21.469999,19.780001,20.500000,20.500000,11747600
2020-10-16,20.850000,21.120001,19.610001,19.770000,19.770000,7456000
2020-10-19,20.340000,20.370001,18.910000,19.180000,19.180000,6444700
2020-10-20,19.209999,20.780001,19.000000,20.490000,20.490000,7623900
2020-10-21,20.299999,21.100000,19.360001,19.389999,19.389999,8402500
2020-10-22,20.000000,20.100000,18.719999,18.980000,18.980000,6343400
2020-10-23,18.900000,18.990000,18.309999,18.400000,18.400000,3624300
2020-10-26,18.299999,19.260000,18.299999,19.080000,19.080000,5672300
2020-10-27,18.959999,19.610001,18.620001,19.209999,19.209999,4301800
2020-10-28,18.680000,19.100000,17.920000,18.690001,18.690001,6231200
2020-10-29,19.309999,21.400000,19.174999,20.620001,20.620001,14660600
2020-10-30,20.490000,21.719999,20.070000,20.170000,20.170000,11936300
2020-11-02,21.760000,23.299999,21.360001,22.879999,22.879999,24942100
2020-11-03,23.400000,24.170000,22.049999,24.049999,24.049999,15563100
2020-11-04,25.690001,27.670000,24.059999,25.309999,25.309999,28970600
2020-11-05,26.959999,28.490000,26.000000,28.090000,28.090000,32302800
2020-11-06,27.590000,28.320000,25.298000,26.459999,26.459999,32691700
2020-11-09,26.370001,26.520000,25.290001,26.299999,26.299999,14752100
2020-11-10,25.799999,26.480000,23.180000,25.240000,25.240000,16860000
2020-11-11,24.070000,25.270000,23.059999,24.969999,24.969999,11897500
2020-11-12,27.055000,32.779999,26.400000,31.780001,31.780001,83071000
2020-11-13,38.759998,40.806000,30.110001,31.200001,31.200001,169787700
