Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,195.679993,196.179993,194.279999,194.750000,192.504456,102000
2020-09-01,194.229996,195.660004,193.559998,195.570007,193.315002,164900
2020-09-02,197.550003,197.550003,195.009995,196.690002,194.422089,304700
2020-09-03,196.100006,196.100006,190.000000,190.970001,188.768036,313800
2020-09-04,191.949997,192.960007,187.139999,191.740005,189.529175,137600
2020-09-08,186.539993,190.589996,185.839996,185.839996,183.697189,222100
2020-09-09,189.020004,191.789993,188.679993,189.419998,187.235916,161100
2020-09-10,190.000000,191.197998,187.529999,187.860001,185.693909,188400
2020-09-11,190.699997,192.250000,189.610001,191.720001,189.509384,215800
2020-09-14,191.789993,193.020004,191.020004,191.990005,189.776276,233800
2020-09-15,194.470001,194.759995,191.274994,191.580002,189.371002,94500
2020-09-16,192.029999,192.419998,188.470001,188.850006,186.672485,139100
2020-09-17,187.910004,190.929993,187.740005,190.139999,187.947601,93100
2020-09-18,188.669998,189.759995,186.699997,187.919998,185.753189,122000
2020-09-21,183.899994,184.419998,180.660004,184.100006,181.977249,169500
2020-09-22,183.050003,183.880005,181.973999,183.300003,181.186478,154300
2020-09-23,183.440002,184.179993,181.289993,181.580002,179.486313,125100
2020-09-24,182.009995,184.759995,180.800003,182.830002,180.721893,142800
2020-09-25,179.250000,182.070007,178.940002,181.250000,179.160110,155500
2020-09-28,183.860001,184.070007,182.940002,183.279999,181.166702,124900
2020-09-29,183.630005,184.270004,182.100006,182.350006,180.247421,120600
2020-09-30,182.850006,185.195007,182.350006,184.089996,181.967361,249800
2020-10-01,184.490005,185.080002,182.919998,184.600006,182.471497,183600
2020-10-02,180.589996,182.464996,180.554993,180.869995,178.784485,186800
2020-10-05,181.250000,182.750000,180.639999,182.630005,180.524216,133300
2020-10-06,181.289993,181.490005,176.029999,176.490005,174.455002,345200
2020-10-07,180.539993,184.610001,180.479996,183.399994,181.285309,441100
2020-10-08,182.279999,182.830002,180.970001,181.320007,179.229309,212900
2020-10-09,181.789993,183.399994,181.220001,182.839996,180.731781,140100
2020-10-12,184.740005,185.589996,184.119995,184.899994,182.768021,159000
2020-10-13,185.800003,185.800003,183.509995,184.190002,182.066208,119200
2020-10-14,185.990005,186.860001,183.884995,185.759995,183.618103,259300
2020-10-15,181.740005,188.619995,181.729996,187.710007,185.545639,542600
2020-10-16,191.059998,194.320007,190.880005,192.520004,190.300171,500400
2020-10-19,192.529999,193.000000,188.820007,189.369995,187.186478,285000
